Company,Month,Day,YR,Grade,QTY,OD_or_H,ID_or_W,Len,Cond,Shape,Pounds Shipped,Sales,Salesperson,Customer Part #,Item,SO #,cut,M
Company-430,4,2,2020,65-45-12,1,3.25,,36,A/C,RND,80,89,Salesperson5,385402,385402,3327,SAW CUT,
Company-56,3,10,2020,65-45-12,2,3.25,,72,A/C,RND,343,219,Salesperson2,271AG0004,D0004212,704,,M
Company-401,3,10,2020,65-45-12,20,3.25,,72,A/C,RND,3408,2309,Salesperson7,RND4200,D0004212,756,,M
Company-973,3,13,2020,65-45-12,8,3.25,,72,A/C,RND,1344,1133,Salesperson6,D0004212,D0004212,1257,,M
Company-28,3,17,2020,65-45-12,22,3.25,,72,A/C,RND,7309,1844,Salesperson3,D0004212,D0004212,1559,,M
Company-45,3,17,2020,65-45-12,10,3.25,,72,A/C,RND,1692,838,Salesperson12,D0004212,D0004212,1569,,M
Company-988,3,26,2020,65-45-12,13,3.25,,72,A/C,RND,2214,1401,Salesperson13,D0004212,D0004212,2704,,M
Company-401,4,1,2020,65-45-12,13,3.25,,72,A/C,RND,2218,1083,Salesperson7,RND4200,D0004212,3203,,M
Company-793,4,3,2020,65-45-12,2,3.25,,72,A/C,RND,343,228,Salesperson13,1007174,D0004212,3445,,M
Company-56,4,6,2020,65-45-12,3,3.25,,72,A/C,RND,510,331,Salesperson2,271AG0004,D0004212,3562,,M
Company-973,4,6,2020,65-45-12,8,3.25,,72,A/C,RND,1358,1133,Salesperson6,D0004212,D0004212,3617,,M
Company-49,4,17,2020,65-45-12,3,3.25,,72,A/C,RND,513,305,Salesperson2,2900046,D0004212,4595,,M
Company-938,4,27,2020,65-45-12,1,3.25,,72,A/C,RND,168,102,Salesperson7,743026A,D0004212,4055,,M
Company-973,4,30,2020,65-45-12,12,3.25,,72,A/C,RND,2050,1701,Salesperson6,D0004212,D0004212,5686,,M
Company-1755,5,4,2020,65-45-12,1,3.25,,72,A/C,RND,168,198,Salesperson8,D0004212,D0004212,5915,,M
Company-56,5,6,2020,65-45-12,3,3.25,,72,A/C,RND,513,326,Salesperson2,271AG0004,D0004212,6059,,M
Company-153,5,6,2020,65-45-12,2,3.25,,72,A/C,RND,342,375,Salesperson8,D0004212,D0004212,6070,,M
Company-973,5,8,2020,65-45-12,8,3.25,,72,A/C,RND,1358,979,Salesperson6,D0004212,D0004212,6342,,M
Company-1388,5,13,2020,65-45-12,6,3.25,,72,A/C,RND,1022,616,Salesperson7,893000325,D0004212,6707,,M
Company-401,5,14,2020,65-45-12,10,3.25,,72,A/C,RND,1710,0,Salesperson7,RND4200,D0004212,6792,,M
Company-56,5,19,2020,65-45-12,1,3.25,,72,A/C,RND,170,109,Salesperson2,271AG0004,D0004212,7065,,M
Company-56,6,2,2020,65-45-12,2,3.25,,72,A/C,RND,344,221,Salesperson2,271AG0004,D0004212,7971,,M
Company-973,6,3,2020,65-45-12,8,3.25,,72,A/C,RND,1332,959,Salesperson6,D0004212,D0004212,8135,,M
Company-793,6,8,2020,65-45-12,1,3.25,,72,A/C,RND,151,115,Salesperson13,1007174,D0004212,8475,,M
Company-401,6,9,2020,65-45-12,10,3.25,,72,A/C,RND,1710,955,Salesperson7,RND4200,D0004212,8566,,M
Company-52,6,15,2020,65-45-12,22,3.25,,72,A/C,RND,3748,1844,Salesperson12,D0004212,D0004212,9007,,M
Company-56,6,16,2020,65-45-12,3,3.25,,72,A/C,RND,512,331,Salesperson2,271AG0004,D0004212,9067,,M
Company-61,6,18,2020,65-45-12,22,3.25,,72,A/C,RND,3730,1844,Salesperson12,4512325,D0004212,8793,,M
Company-125,6,18,2020,65-45-12,1,3.25,,72,A/C,RND,172,121,Salesperson7,D0004212,D0004212,9285,,M
Company-938,6,19,2020,65-45-12,2,3.25,,72,A/C,RND,342,181,Salesperson7,743026A,D0004212,8586,,M
Company-973,6,26,2020,65-45-12,14,3.25,,72,A/C,RND,2356,1713,Salesperson6,D0004212,D0004212,10022,,M
Company-622,7,6,2020,65-45-12,2,3.25,,72,A/C,RND,338,243,Salesperson7,D0004212,D0004212,10507,,M
Company-447,7,8,2020,65-45-12,4,3.25,,72,A/C,RND,684,436,Salesperson8,D0004212,D0004212,10671,,M
Company-56,7,14,2020,65-45-12,3,3.25,,72,A/C,RND,850,265,Salesperson2,271AG0004,D0004212,11076,,M
Company-56,7,14,2020,65-45-12,2,3.25,,72,A/C,RND,850,177,Salesperson2,271AG0004,D0004212,11077,,M
Company-988,7,16,2020,65-45-12,15,3.25,,72,A/C,RND,2516,1513,Salesperson13,D0004212,D0004212,11407,,M
Company-401,7,21,2020,65-45-12,20,3.25,,72,A/C,RND,3378,2320,Salesperson7,RND4200,D0004212,11705,,M
Company-1388,7,22,2020,65-45-12,2,3.25,,72,A/C,RND,338,194,Salesperson7,893000325,D0004212,11880,,M
Company-56,7,28,2020,65-45-12,2,3.25,,72,A/C,RND,341,222,Salesperson2,271AG0004,D0004212,12207,,M
Company-1183,8,5,2020,65-45-12,1,3.25,,72,A/C,RND,216,115,Salesperson7,D0004212,D0004212,12969,,M
Company-1414,8,11,2020,65-45-12,6,3.25,,72,A/C,RND,1016,719,Salesperson7,D0004212,D0004212,13461,,M
Company-2,3,3,2020,65-45-12,22,3.25,,144,A/C,RND,7376,1225614,Salesperson1,6010970,D0062797,52,,M
Company-2,3,12,2020,65-45-12,12,3.25,,144,A/C,RND,4183,1982,Salesperson1,6010970,D0062797,1024,,M
Company-33,3,20,2020,65-45-12,23,3.25,,144,A/C,RND,7785,3799,Salesperson11,541924,D0062797,2038,,M
Company-13,3,23,2020,65-45-12,11,3.25,,144,A/C,RND,3720,1817,Salesperson3,541924,D0062797,2174,,M
Company-61,3,23,2020,65-45-12,11,3.25,,144,A/C,RND,3680,1817,Salesperson12,4512325144,D0062797,78,,M
Company-26,3,25,2020,65-45-12,33,3.25,,144,A/C,RND,11127,5191,Salesperson11,541924,D0062797,2180,,M
Company-2,3,26,2020,65-45-12,12,3.25,,144,A/C,RND,4031,1982,Salesperson1,6010970,D0062797,2625,,M
Company-13,4,2,2020,65-45-12,11,3.25,,144,A/C,RND,3700,1817,Salesperson3,541924,D0062797,2333,,M
Company-15,4,6,2020,65-45-12,3,3.25,,144,A/C,RND,1016,412,Salesperson3,541924,D0062797,3547,,M
Company-20,4,6,2020,65-45-12,11,3.25,,144,A/C,RND,3682,1817,Salesperson11,541924,D0062797,3554,,M
Company-26,4,9,2020,65-45-12,22,3.25,,144,A/C,RND,7526,3634,Salesperson17,541924,D0062797,3992,,M
Company-2,4,14,2020,65-45-12,12,3.25,,144,A/C,RND,4054,1982,Salesperson1,6010970,D0062797,4226,,M
Company-33,4,20,2020,65-45-12,12,3.25,,144,A/C,RND,4028,1982,Salesperson11,541924,D0062797,4730,,M
Company-13,5,4,2020,65-45-12,12,3.25,,144,A/C,RND,4042,1982,Salesperson11,541924,D0062797,5828,,M
Company-20,5,4,2020,65-45-12,12,3.25,,144,A/C,RND,4054,1982,Salesperson11,541924,D0062797,5831,,M
Company-33,5,6,2020,65-45-12,22,3.25,,144,A/C,RND,7426,3634,Salesperson11,541924,D0062797,6058,,M
Company-13,5,18,2020,65-45-12,22,3.25,,144,A/C,RND,7422,3634,Salesperson11,541924,D0062797,6979,,M
Company-21,5,27,2020,65-45-12,11,3.25,,144,A/C,RND,3698,1446,Salesperson11,541924,D0062797,7564,,M
Company-33,6,2,2020,65-45-12,22,3.25,,144,A/C,RND,7420,3634,Salesperson11,541924,D0062797,7966,,M
Company-33,6,23,2020,65-45-12,23,3.25,,144,A/C,RND,7729,3799,Salesperson11,541924,D0062797,8282,,M
Company-26,6,24,2020,65-45-12,22,3.25,,144,A/C,RND,7418,3634,Salesperson11,541924,D0062797,9731,,M
Company-61,6,25,2020,65-45-12,11,3.25,,144,A/C,RND,3704,1817,Salesperson12,4512325144,D0062797,9844,,M
Company-21,7,7,2020,65-45-12,11,3.25,,144,A/C,RND,3674,1446,Salesperson11,541924,D0062797,10561,,M
Company-21,7,13,2020,65-45-12,11,3.25,,144,A/C,RND,3684,1446,Salesperson11,541924,D0062797,10563,,M
Company-26,7,22,2020,65-45-12,22,3.25,,144,A/C,RND,7346,3461,Salesperson11,541924,D0062797,11792,,M
Company-33,7,24,2020,65-45-12,22,3.25,,144,A/C,RND,7334,3634,Salesperson11,541924,D0062797,10266,,M
Company-33,7,30,2020,65-45-12,33,3.25,,144,A/C,RND,11000,5450,Salesperson11,541924,D0062797,12468,,M
Company-2,8,10,2020,65-45-12,11,3.25,,144,A/C,RND,3682,1817,Salesperson1,6010970,D0062797,13258,,M
Company-228,3,18,2020,65-45-12,24,3.375,,2.125,A/C,RND,127,123,Salesperson8,8332100,D0067910,1759,SAW CUT,
Company-228,6,10,2020,65-45-12,20,3.375,,2.125,A/C,RND,105,102,Salesperson8,8332100,D0067910,8681,SAW CUT,
Company-225,5,19,2020,65-45-12,1,3.375,,12,A/C,RND,30,38,Salesperson7,389217,389217,7072,SAW CUT,
Company-983,4,22,2020,65-45-12,1,3.375,,22,A/C,RND,54,60,Salesperson6,387072,387072,5015,SAW CUT,
Company-276,5,5,2020,65-45-12,1,3.375,,24,A/C,RND,59,61,Salesperson13,387589,387589,5939,SAW CUT,
Company-49,3,6,2020,65-45-12,3,3.375,,72,A/C,RND,557,326,Salesperson11,2900081,D0004221,409,,M
Company-240,3,6,2020,65-45-12,6,3.375,,72,A/C,RND,1103,734,Salesperson13,D0004221,D0004221,418,,M
Company-401,3,10,2020,65-45-12,3,3.375,,72,A/C,RND,558,372,Salesperson7,RND4300,D0004221,756,,M
Company-240,3,19,2020,65-45-12,10,3.375,,72,A/C,RND,1828,1224,Salesperson13,D0004221,D0004221,1907,,M
Company-988,3,26,2020,65-45-12,11,3.375,,72,A/C,RND,2049,1184,Salesperson13,D0004221,D0004221,2706,,M
Company-49,4,17,2020,65-45-12,3,3.375,,72,A/C,RND,552,328,Salesperson2,2900081,D0004221,4595,,M
Company-46,4,20,2020,65-45-12,17,3.375,,72,A/C,RND,3124,1860,Salesperson2,D0004221,D0004221,4735,,M
Company-240,4,21,2020,65-45-12,5,3.375,,72,A/C,RND,960,593,Salesperson13,D0004221,D0004221,4833,,M
Company-52,4,28,2020,65-45-12,36,3.375,,72,A/C,RND,6710,3246,Salesperson12,D0004221,D0004221,5387,,M
Company-556,4,28,2020,65-45-12,1,3.375,,72,A/C,RND,186,109,Salesperson6,D0004221,D0004221,5429,,M
Company-556,5,4,2020,65-45-12,1,3.375,,72,A/C,RND,188,109,Salesperson6,D0004221,D0004221,5864,,M
Company-49,5,11,2020,65-45-12,3,3.375,,72,A/C,RND,560,322,Salesperson2,2900081,D0004221,6406,,M
Company-988,5,12,2020,65-45-12,16,3.375,,72,A/C,RND,2986,1735,Salesperson13,D0004221,D0004221,6571,,M
Company-52,5,14,2020,65-45-12,18,3.375,,72,A/C,RND,3338,1623,Salesperson12,D0004221,D0004221,6767,,M
Company-401,5,14,2020,65-45-12,8,3.375,,72,A/C,RND,1490,0,Salesperson7,RND4300,D0004221,6792,,M
Company-225,5,19,2020,65-45-12,1,3.375,,72,A/C,RND,172,129,Salesperson7,D0004221,D0004221,7072,,M
Company-240,5,19,2020,65-45-12,10,3.375,,72,A/C,RND,1862,1187,Salesperson13,D0004221,D0004221,7074,,M
Company-240,6,2,2020,65-45-12,3,3.375,,72,A/C,RND,552,356,Salesperson13,D0004221,D0004221,7979,,M
Company-240,6,9,2020,65-45-12,5,3.375,,72,A/C,RND,932,593,Salesperson13,D0004221,D0004221,8553,,M
Company-401,6,9,2020,65-45-12,10,3.375,,72,A/C,RND,1846,1027,Salesperson7,RND4300,D0004221,8566,,M
Company-240,6,10,2020,65-45-12,2,3.375,,72,A/C,RND,372,237,Salesperson13,D0004221,D0004221,8710,,M
Company-52,6,15,2020,65-45-12,54,3.375,,72,A/C,RND,10086,4870,Salesperson12,D0004221,D0004221,9007,,M
Company-240,7,2,2020,65-45-12,5,3.375,,72,A/C,RND,930,593,Salesperson13,D0004221,D0004221,10357,,M
Company-52,7,7,2020,65-45-12,18,3.375,,72,A/C,RND,3276,1623,Salesperson12,D0004221,D0004221,10567,,M
Company-240,7,13,2020,65-45-12,10,3.375,,72,A/C,RND,1840,1187,Salesperson13,D0004221,D0004221,10975,,M
Company-988,7,16,2020,65-45-12,19,3.375,,72,A/C,RND,3540,2063,Salesperson13,D0004221,D0004221,11408,,M
Company-240,7,20,2020,65-45-12,2,3.375,,72,A/C,RND,374,237,Salesperson13,D0004221,D0004221,11591,,M
Company-401,7,21,2020,65-45-12,8,3.375,,72,A/C,RND,1496,998,Salesperson7,RND4300,D0004221,11705,,M
Company-240,8,10,2020,65-45-12,2,3.375,,72,A/C,RND,372,238,Salesperson13,D0004221,D0004221,13291,,M
Company-2,4,9,2020,65-45-12,11,3.375,,144,A/C,RND,4020,1957,Salesperson1,6011050,D0099274,3988,,M
Company-228,4,8,2020,65-45-12,14,3.5,,1.25,A/C,RND,46,48,Salesperson8,8351200,D0069638,3848,SAW CUT,
Company-228,4,22,2020,65-45-12,14,3.5,,1.25,A/C,RND,47,48,Salesperson8,8351200,D0069638,4969,SAW CUT,
Company-228,4,22,2020,65-45-12,12,3.5,,1.25,A/C,RND,41,41,Salesperson8,8351200,D0069638,4978,SAW CUT,
Company-228,5,13,2020,65-45-12,12,3.5,,1.25,A/C,RND,40,41,Salesperson8,8351200,D0069638,6645,SAW CUT,
Company-228,6,1,2020,65-45-12,12,3.5,,1.25,A/C,RND,40,41,Salesperson8,8351200,D0069638,7910,SAW CUT,
Company-228,6,17,2020,65-45-12,24,3.5,,1.25,A/C,RND,81,82,Salesperson8,8351200,D0069638,9165,SAW CUT,
Company-228,7,29,2020,65-45-12,12,3.5,,1.25,A/C,RND,32,41,Salesperson8,8351200,D0069638,12319,SAW CUT,
Company-228,3,18,2020,65-45-12,40,3.5,,1.375,A/C,RND,150,149,Salesperson8,8351300,D0091676,1757,SAW CUT,
Company-228,5,13,2020,65-45-12,40,3.5,,1.375,A/C,RND,147,149,Salesperson8,8351300,D0091676,6644,SAW CUT,
Company-380,4,20,2020,65-45-12,40,3.5,,1.63,A/C,RND,177,188,Salesperson8,Q23031-S,D0428208,4751,SAW CUT,
Company-228,4,8,2020,65-45-12,48,3.5,,1.75,A/C,RND,222,215,Salesperson8,8351700,D0110723,3847,SAW CUT,
Company-228,5,27,2020,65-45-12,4,3.5,,1.75,A/C,RND,19,18,Salesperson8,8351700,D0110723,7606,SAW CUT,
Company-228,6,10,2020,65-45-12,48,3.5,,1.75,A/C,RND,223,215,Salesperson8,8351700,D0110723,8670,SAW CUT,
Company-228,8,5,2020,65-45-12,45,3.5,,1.75,A/C,RND,209,202,Salesperson8,8351700,D0110723,12899,SAW CUT,
Company-228,5,27,2020,65-45-12,36,3.5,,2.125,A/C,RND,203,194,Salesperson8,8352100,D0094993,7583,SAW CUT,
Company-228,3,25,2020,65-45-12,32,3.5,,2.625,A/C,RND,226,209,Salesperson8,8352600,D0166591,2498,SAW CUT,
Company-228,5,27,2020,65-45-12,32,3.5,,2.625,A/C,RND,223,209,Salesperson8,8352600,D0166591,7616,SAW CUT,
Company-858,6,4,2020,65-45-12,50,3.5,,2.75,A/C,RND,365,368,Salesperson8,2462674,D0243853,8235,SAW CUT,
Company-858,6,18,2020,65-45-12,50,3.5,,2.75,A/C,RND,365,368,Salesperson8,2462674,D0243853,9326,SAW CUT,
Company-228,3,25,2020,65-45-12,36,3.5,,3.125,A/C,RND,298,273,Salesperson8,8353100,D0083999,2497,SAW CUT,
Company-228,7,15,2020,65-45-12,36,3.5,,3.125,A/C,RND,301,273,Salesperson8,8353100,D0083999,11243,SAW CUT,
Company-228,5,27,2020,65-45-12,16,3.5,,4,A/C,RND,168,155,Salesperson8,8354000,D0251392,7582,SAW CUT,
Company-1586,8,6,2020,65-45-12,25,3.5,,8.025,A/C,RND,550,416,Salesperson7,396673,396673,13099,SAW CUT,
Company-1731,4,3,2020,65-45-12,1,3.5,,12,A/C,RND,32,96,Salesperson8,385529,385529,3522,SAW CUT,
Company-991,5,20,2020,65-45-12,1,3.5,,12,A/C,RND,32,134,Salesperson5,389855,389855,7235,SAW CUT,
Company-1220,4,21,2020,65-45-12,1,3.5,,12.125,A/C,RND,32,45,Salesperson13,63380844,D0114789,4890,SAW CUT,
Company-1220,5,28,2020,65-45-12,2,3.5,,12.125,A/C,RND,65,90,Salesperson13,63380844,D0114789,7760,SAW CUT,
Company-1220,7,1,2020,65-45-12,3,3.5,,12.125,A/C,RND,96,134,Salesperson13,63380844,D0114789,10313,SAW CUT,
Company-1093,8,6,2020,65-45-12,1,3.5,,15,A/C,RND,42,110,Salesperson8,396497,396497,13067,SAW CUT,
Company-992,5,14,2020,65-45-12,1,3.5,,24,A/C,RND,64,76,Salesperson13,389343,389343,6805,SAW CUT,
Company-352,7,23,2020,65-45-12,1,3.5,,24,A/C,RND,64,56,Salesperson7,395393,395393,11911,SAW CUT,
Company-895,6,18,2020,65-45-12,1,3.5,,36,A/C,RND,95,222,Salesperson13,D0005349,D0005349,9341,SAW CUT,
Company-1443,6,23,2020,65-45-12,1,3.5,,36,A/C,RND,96,85,Salesperson6,D0005349,D0005349,9689,SAW CUT,
Company-1745,4,9,2020,65-45-12,1,3.5,,40,A/C,RND,106,104,Salesperson13,386216,386216,4104,SAW CUT,
Company-440,6,3,2020,65-45-12,1,3.5,,48,A/C,RND,128,107,Salesperson6,D0006269,D0006269,8102,SAW CUT,
Company-1103,7,2,2020,65-45-12,2,3.5,,60,A/C,RND,326,431,Salesperson8,393357,393357,10387,SAW CUT,
Company-990,3,2,2020,65-45-12,1,3.5,,65,A/C,RND,174,14217,Salesperson8,380983,380983,41,SAW CUT,
Company-61,3,3,2020,65-45-12,18,3.5,,72,A/C,RND,3586,342539,Salesperson11,4512350,D0004239,74,,M
Company-49,3,6,2020,65-45-12,8,3.5,,72,A/C,RND,1596,933,Salesperson11,2900006,D0004239,409,,M
Company-56,3,10,2020,65-45-12,9,3.5,,72,A/C,RND,1797,1126,Salesperson2,271AH0004,D0004239,704,,M
Company-401,3,10,2020,65-45-12,24,3.5,,72,A/C,RND,4815,3195,Salesperson7,RND4400,D0004239,757,,M
Company-938,3,10,2020,65-45-12,3,3.5,,72,A/C,RND,598,313,Salesperson7,743004A,D0004239,783,,M
Company-481,3,11,2020,65-45-12,1,3.5,,72,A/C,RND,198,212,Salesperson6,D0004239,D0004239,912,,M
Company-938,3,13,2020,65-45-12,1,3.5,,72,A/C,RND,591,104,Salesperson7,743004A,D0004239,1249,,M
Company-938,3,13,2020,65-45-12,2,3.5,,72,A/C,RND,591,235,Salesperson7,743004A,D0004239,1253,,M
Company-28,3,16,2020,65-45-12,126,3.5,,72,A/C,RND,25316,12171,Salesperson3,D0004239,D0004239,1435,,M
Company-858,3,16,2020,65-45-12,1,3.5,,72,A/C,RND,200,151,Salesperson8,2451277,D0004239,1495,,M
Company-1431,3,16,2020,65-45-12,7,3.5,,72,A/C,RND,1396,820,Salesperson4,D0004239,D0004239,1519,,M
Company-56,3,18,2020,65-45-12,27,3.5,,72,A/C,RND,5436,3378,Salesperson2,271AH0004,D0004239,704,,M
Company-56,3,18,2020,65-45-12,9,3.5,,72,A/C,RND,1812,1126,Salesperson2,271AH0004,D0004239,1733,,M
Company-240,3,18,2020,65-45-12,3,3.5,,72,A/C,RND,596,415,Salesperson13,D0004239,D0004239,1785,,M
Company-240,3,19,2020,65-45-12,10,3.5,,72,A/C,RND,1958,1283,Salesperson13,D0004239,D0004239,1907,,M
Company-858,3,19,2020,65-45-12,1,3.5,,72,A/C,RND,188,151,Salesperson8,2451277,D0004239,1954,,M
Company-61,3,23,2020,65-45-12,18,3.5,,72,A/C,RND,3624,1739,Salesperson11,4512350,D0004239,74,,M
Company-401,4,1,2020,65-45-12,13,3.5,,72,A/C,RND,2588,1248,Salesperson7,RND4400,D0004239,3203,,M
Company-49,4,3,2020,65-45-12,3,3.5,,72,A/C,RND,600,352,Salesperson2,2900006,D0004239,3408,,M
Company-938,4,3,2020,65-45-12,1,3.5,,72,A/C,RND,200,104,Salesperson7,743004A,D0004239,3456,,M
Company-1296,4,3,2020,65-45-12,1,3.5,,72,A/C,RND,200,102,Salesperson6,1277056001,D0004239,3483,,M
Company-56,4,6,2020,65-45-12,3,3.5,,72,A/C,RND,605,378,Salesperson2,271AH0004,D0004239,3562,,M
Company-1602,4,8,2020,65-45-12,2,3.5,,72,A/C,RND,400,296,Salesperson5,D0004239,D0004239,3973,,M
Company-1431,4,9,2020,65-45-12,2,3.5,,72,A/C,RND,398,234,Salesperson4,D0004239,D0004239,4087,,M
Company-858,4,16,2020,65-45-12,1,3.5,,72,A/C,RND,198,151,Salesperson8,2451277,D0004239,4538,,M
Company-49,4,17,2020,65-45-12,8,3.5,,72,A/C,RND,1576,939,Salesperson2,2900006,D0004239,4595,,M
Company-938,4,17,2020,65-45-12,2,3.5,,72,A/C,RND,394,235,Salesperson7,743004A,D0004239,4058,,M
Company-1457,4,17,2020,65-45-12,1,3.5,,72,A/C,RND,200,126,Salesperson7,D0004239,D0004239,4685,,M
Company-46,4,20,2020,65-45-12,3,3.5,,72,A/C,RND,595,352,Salesperson2,D0004239,D0004239,4735,,M
Company-240,4,21,2020,65-45-12,2,3.5,,72,A/C,RND,262,249,Salesperson13,D0004239,D0004239,4833,,M
Company-351,4,24,2020,65-45-12,1,3.5,,72,A/C,RND,200,180,Salesperson8,D0004239,D0004239,5190,,M
Company-38,4,28,2020,65-45-12,9,3.5,,72,A/C,RND,1800,903,Salesperson2,B3500G4512,D0004239,5384,,M
Company-46,4,28,2020,65-45-12,30,3.5,,72,A/C,RND,5986,3521,Salesperson2,D0004239,D0004239,5386,,M
Company-858,4,30,2020,65-45-12,1,3.5,,72,A/C,RND,200,151,Salesperson8,2451277,D0004239,5684,,M
Company-56,5,6,2020,65-45-12,7,3.5,,72,A/C,RND,1400,868,Salesperson2,271AH0004,D0004239,6059,,M
Company-41,5,7,2020,65-45-12,3,3.5,,72,A/C,RND,603,310,Salesperson19,CIR088.90,D0004239,6201,,M
Company-401,5,7,2020,65-45-12,8,3.5,,72,A/C,RND,1576,0,Salesperson7,RND4400,D0004239,6231,,M
Company-938,5,8,2020,65-45-12,2,3.5,,72,A/C,RND,402,235,Salesperson7,743004A,D0004239,6339,,M
Company-49,5,11,2020,65-45-12,7,3.5,,72,A/C,RND,1398,806,Salesperson2,2900006,D0004239,6406,,M
Company-61,5,14,2020,65-45-12,18,3.5,,72,A/C,RND,3602,1739,Salesperson11,4512350,D0004239,74,,M
Company-62,5,14,2020,65-45-12,18,3.5,,72,A/C,RND,3598,2074,Salesperson2,2900006,D0004239,6773,,M
Company-401,5,14,2020,65-45-12,16,3.5,,72,A/C,RND,3186,0,Salesperson7,RND4400,D0004239,6792,,M
Company-992,5,14,2020,65-45-12,1,3.5,,72,A/C,RND,102,170,Salesperson13,D0004239,D0004239,6805,,M
Company-1492,5,19,2020,65-45-12,2,3.5,,72,A/C,RND,396,304,Salesperson8,D0004239,D0004239,7148,,M
Company-447,5,20,2020,65-45-12,3,3.5,,72,A/C,RND,598,389,Salesperson8,D0004239,D0004239,7210,,M
Company-858,5,21,2020,65-45-12,1,3.5,,72,A/C,RND,196,151,Salesperson8,2451277,D0004239,7324,,M
Company-606,5,22,2020,65-45-12,1,3.5,,72,A/C,RND,190,170,Salesperson13,D0004239,D0004239,7390,,M
Company-56,6,2,2020,65-45-12,2,3.5,,72,A/C,RND,398,252,Salesperson2,271AH0004,D0004239,7971,,M
Company-61,6,3,2020,65-45-12,18,3.5,,72,A/C,RND,3600,1738,Salesperson12,4512350,D0004239,6772,,M
Company-62,6,5,2020,65-45-12,18,3.5,,72,A/C,RND,3620,2112,Salesperson2,2900006,D0004239,8285,,M
Company-846,6,8,2020,65-45-12,1,3.5,,72,A/C,RND,200,131,Salesperson8,"45-12  3.500""",D0004239,8477,,M
Company-1183,6,8,2020,65-45-12,2,3.5,,72,A/C,RND,400,265,Salesperson7,D0004239,D0004239,8485,,M
Company-240,6,9,2020,65-45-12,5,3.5,,72,A/C,RND,1006,622,Salesperson13,D0004239,D0004239,8553,,M
Company-401,6,9,2020,65-45-12,30,3.5,,72,A/C,RND,5972,3299,Salesperson7,RND4400,D0004239,8566,,M
Company-938,6,12,2020,65-45-12,4,3.5,,72,A/C,RND,804,477,Salesperson7,743004A,D0004239,7414,,M
Company-240,6,15,2020,65-45-12,2,3.5,,72,A/C,RND,404,249,Salesperson13,D0004239,D0004239,9017,,M
Company-56,6,16,2020,65-45-12,35,3.5,,72,A/C,RND,7010,4411,Salesperson2,271AH0004,D0004239,9067,,M
Company-401,6,23,2020,65-45-12,20,3.5,,72,A/C,RND,3986,2199,Salesperson7,RND4400,D0004239,9650,,M
Company-858,6,25,2020,65-45-12,1,3.5,,72,A/C,RND,201,151,Salesperson8,2451277,D0004239,9891,,M
Company-895,6,25,2020,65-45-12,1,3.5,,72,A/C,RND,202,284,Salesperson13,D0004239,D0004239,9895,,M
Company-895,6,26,2020,65-45-12,1,3.5,,72,A/C,RND,200,284,Salesperson13,D0004239,D0004239,10013,,M
Company-240,6,29,2020,65-45-12,1,3.5,,72,A/C,RND,202,124,Salesperson13,D0004239,D0004239,10088,,M
Company-982,6,29,2020,65-45-12,1,3.5,,72,A/C,RND,206,150,Salesperson6,D0004239,D0004239,10117,,M
Company-889,6,30,2020,65-45-12,6,3.5,,72,A/C,RND,1208,913,Salesperson13,D0004239,D0004239,10211,,M
Company-240,7,2,2020,65-45-12,5,3.5,,72,A/C,RND,992,622,Salesperson13,D0004239,D0004239,10357,,M
Company-606,7,7,2020,65-45-12,1,3.5,,72,A/C,RND,200,170,Salesperson13,D0004239,D0004239,10600,,M
Company-56,7,14,2020,65-45-12,10,3.5,,72,A/C,RND,2180,1008,Salesperson2,271AH0004,D0004239,11076,,M
Company-56,7,14,2020,65-45-12,1,3.5,,72,A/C,RND,2180,101,Salesperson2,271AH0004,D0004239,11077,,M
Company-938,7,17,2020,65-45-12,2,3.5,,72,A/C,RND,390,209,Salesperson7,743004A,D0004239,11529,,M
Company-1224,7,17,2020,65-45-12,1,3.5,,72,A/C,RND,198,194,Salesperson8,D0004239,D0004239,11540,,M
Company-1661,7,20,2020,65-45-12,1,3.5,,72,A/C,RND,180,126,Salesperson10,D0004239,D0004239,11671,,M
Company-401,7,21,2020,65-45-12,20,3.5,,72,A/C,RND,7618,2675,Salesperson7,RND4400,D0004239,11705,,M
Company-1283,7,27,2020,65-45-12,5,3.5,,72,A/C,RND,988,631,Salesperson5,DUC-0350-065,D0004239,12163,,M
Company-56,7,28,2020,65-45-12,2,3.5,,72,A/C,RND,396,253,Salesperson2,271AH0004,D0004239,12207,,M
Company-240,7,28,2020,65-45-12,4,3.5,,72,A/C,RND,796,498,Salesperson13,D0004239,D0004239,12223,,M
Company-1390,7,30,2020,65-45-12,1,3.5,,72,A/C,RND,198,193,Salesperson13,D0004239,D0004239,12513,,M
Company-240,8,3,2020,65-45-12,1,3.5,,72,A/C,RND,198,125,Salesperson13,D0004239,D0004239,12703,,M
Company-61,8,6,2020,65-45-12,18,3.5,,72,A/C,RND,3600,1738,Salesperson12,4512350,D0004239,6772,,M
Company-240,8,7,2020,65-45-12,6,3.5,,72,A/C,RND,1192,747,Salesperson13,D0004239,D0004239,13157,,M
Company-1086,8,10,2020,65-45-12,3,3.5,,72,A/C,RND,592,448,Salesperson9,D0004239,D0004239,13339,,M
Company-56,8,11,2020,65-45-12,31,3.5,,72,A/C,RND,6204,3847,Salesperson2,271AH0004,D0004239,13394,,M
